"y" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14"
0 -0.674658 -2.234237 -0.689435 -0.361737 0.165934 0.411703 -1.537098 -1.929321 -0.784691 0.268927 0.467847 1.302001 -0.392425 1.1439
0 -2.314795 -0.927584 0.126783 1.98671 1.205696 1.996502 -1.88329 -1.438464 0.277521 0.639007 0.836029 -1.379119 0.429973 0.691033
1 -1.093949 -1.35302 1.943094 1.94934 1.120437 1.998926 -1.509507 -0.576504 -1.272732 1.39928 0.760009 0.549592 0.92947 -0.695368
0 -0.695722 1.055382 -0.45973 0.131358 1.983225 -1.579408 -1.731575 -1.995605 0.706017 -1.55819 2.484771 0.964093 0.255833 -0.599512
0 0.085563 1.043566 -0.869818 1.969999 1.899862 1.692831 -1.874214 -1.99512 1.164822 0.850589 -2.217178 0.536379 0.368497 0.632722
0 -2.94912 -0.113696 -0.094694 1.779712 1.022465 1.38063 0.226675 -1.515271 1.764354 0.54613 1.234034 1.213835 0.975562 -0.248896
0 1.485887 0.440296 0.846177 -1.476537 1.46879 1.856032 0.353515 -1.686175 0.963805 1.164451 2.406864 -3.094753 -0.810145 1.593889
0 -0.498235 1.245528 1.060189 -1.863057 1.564002 0.662178 1.50312 -1.286474 0.087957 0.370797 -2.336189 0.968487 -0.227636 1.53257
0 -1.060858 0.924992 -0.962038 -1.629363 1.815133 1.71168 -1.993824 -1.148807 0.086148 0.148241 0.147518 -0.070981 -0.789528 0.493474
1 -0.426896 -1.096927 -1.069238 0.597893 1.315792 1.942515 0.853683 -1.008213 -0.542305 0.442714 -1.460415 1.750991 0.066806 -0.852094
0 -0.4876 0.594551 -0.658355 0.318983 1.277804 1.904796 -1.556021 -1.765066 1.257147 0.037117 1.088248 -3.395436 0.803694 2.052229
0 0.413296 0.671182 -0.610185 0.282631 1.849642 0.450824 -1.898115 -1.023388 -0.092648 -0.319492 -2.553762 -1.872636 1.005417 -0.002626
0 -1.642608 -0.603649 1.710975 -1.129277 1.945645 1.888525 -1.892638 -1.892685 -0.13018 1.135139 -0.472093 0.270762 0.763752 -0.925933
0 1.561972 0.43775 -1.299659 -0.859765 1.996496 1.009356 -1.981488 -1.286439 1.291867 -0.236695 1.042215 -2.160301 0.223282 -0.569374
0 0.195947 -0.594484 -0.168116 0.841343 1.78849 1.301991 -1.875224 -0.936611 0.847681 0.789034 -0.755203 2.917128 0.554847 -0.70002
0 0.768029 -2.238117 -1.056706 -1.341243 1.804206 1.095435 -1.79597 -1.738085 1.63565 0.956985 -1.577061 1.798627 1.545718 -0.297638
0 2.183446 -1.096128 0.709048 -1.783261 1.695228 1.834197 -1.431198 -0.869448 -0.464901 0.173255 -0.129182 -3.218554 0.730479 -0.059775
0 -0.223142 0.555663 -0.309018 0.247375 1.926907 0.880688 -0.611995 -1.1311 1.662122 1.258211 -0.912653 -0.408394 0.613296 1.710345
0 0.958977 1.435231 -1.173585 -1.166983 1.54387 1.662864 -0.552627 -0.607583 1.270151 0.104716 -0.933902 1.889775 -0.020193 0.581823
0 -0.92656 -0.535998 0.118424 0.534732 -0.544529 1.867948 -1.676314 -1.955585 -0.437848 1.082558 -0.42842 0.895627 0.034763 -1.970851
0 -0.006475 -0.248821 -1.273614 -0.160251 1.389861 1.482164 -0.144702 -1.709983 0.518587 -1.593132 -2.10394 -0.535705 -1.360706 1.641721
0 1.537245 1.160052 1.148622 0.009154 0.957746 1.986431 -1.938642 -1.263085 1.638807 0.372378 1.454327 -3.363798 -0.294573 0.736844
0 0.605272 -0.204651 0.515347 -1.190895 1.999779 0.431535 0.978118 -1.992726 0.101308 1.268189 -0.028301 1.113915 1.185075 -0.410206
0 -1.238425 -0.37409 -0.251073 1.813655 0.239243 1.98226 -1.635482 -0.379329 -1.033918 -0.104263 0.739216 -1.126688 0.031184 -2.269231
0 1.005129 -0.027156 0.261012 0.20709 1.891673 0.873818 -0.462639 -1.08561 -0.687609 -1.649375 -1.399175 -2.931972 0.626265 1.35217
0 -1.411134 -0.409594 -0.61815 -0.971713 1.766889 1.369047 -1.488335 -0.499739 0.969567 1.204507 -2.21919 -0.942144 0.221933 -0.551918
0 -0.225128 -0.02984 -1.456012 1.911721 1.841304 1.986768 -1.200264 -1.833562 -0.481704 1.30204 2.036112 -1.488895 2.080909 -0.073177
0 1.364301 0.038391 1.491865 -1.683717 1.826948 0.45679 -1.514965 -1.18424 -0.818303 -0.587874 0.145262 -0.090553 -0.253042 -0.701357
0 -0.020539 0.611884 -0.939626 1.978076 1.660441 1.525465 -1.70131 -1.600453 -0.596631 -0.772686 -3.077778 -1.818042 -0.384171 1.23791
0 -1.833474 -0.640421 0.348167 -0.492741 -0.440239 0.952761 -1.854709 -0.376962 -0.821663 -1.323099 3.2348 -3.009059 -0.662563 2.08414
0 -0.499364 0.25513 0.258926 0.410403 1.998965 0.296706 -0.214268 -1.755005 -0.696628 1.101109 2.129288 -0.297127 -0.458301 -0.090221
0 -1.631563 -0.413361 -0.572266 1.296128 0.608241 0.724844 -0.739288 -1.134432 -0.347989 -0.116332 0.935931 0.245396 -0.564177 -0.120288
0 1.483365 0.553205 -0.659625 1.035324 0.758633 1.598198 -0.852523 -1.987904 -0.590894 0.660759 -1.737169 1.104843 -0.844006 2.757187
0 -1.27458 -0.495337 1.300842 1.974797 -0.516053 -0.086397 -1.706306 -1.325892 -1.911857 0.424647 1.752399 2.044883 -0.231217 1.524752
0 -0.368156 0.83363 -0.940358 -1.505702 1.238555 1.386615 -1.808418 -1.982101 1.816543 -0.917551 -0.77233 -0.179074 1.180504 0.222316
0 0.103667 -0.646495 0.66236 1.694413 1.426443 1.980586 -1.320319 0.005647 -0.255908 0.889447 0.87274 -2.204612 -0.412967 0.258963
0 -0.289241 0.667744 0.51461 -0.953868 1.969099 1.993585 -1.757132 -1.207059 -0.981519 0.673021 -1.032368 0.795524 0.147692 0.976366
0 -1.158652 -0.370573 -0.292068 1.576148 -0.143206 1.992022 -1.883623 -1.741674 -1.765433 -1.086828 3.678355 -2.20049 -1.213276 0.691285
0 -0.283633 -0.672234 -2.755031 -1.808049 1.721807 1.491974 -1.658784 -1.183268 -0.623223 -0.046118 0.044717 1.70649 0.303923 -3.665878
0 0.116877 0.772516 -1.589943 -0.555597 1.971043 0.834648 -1.925096 -1.977694 1.557299 -0.715748 -3.096806 0.850262 -0.941481 -0.951512
0 -1.180114 0.276751 -1.122175 -1.312054 1.904119 1.988023 -1.997137 -1.713419 -0.830986 -0.179502 0.964672 1.557747 -0.526209 0.340744
0 -0.134297 0.988517 0.32811 -1.814441 1.884314 1.300553 -0.723696 -1.855562 1.484586 0.561604 0.049257 2.564442 -1.140231 -0.281798
0 0.033118 0.035821 -1.576465 -1.089939 1.332333 1.972988 -0.94873 -1.828958 0.088817 1.032835 -0.88094 1.20095 -0.778413 1.173484
0 0.735676 0.21403 -0.243186 -0.683781 0.746906 1.717946 -1.648879 -1.148053 -1.026519 0.799968 0.247795 -2.401574 -0.561382 0.478488
0 0.193279 0.827762 -2.394745 1.044503 1.813828 0.559619 -0.053711 -1.972666 -0.507432 0.60703 -1.157772 1.104719 0.986893 -0.726524
0 0.118013 1.206664 -0.143305 -1.31733 1.998014 1.036696 -1.207563 -1.61593 0.421589 0.366687 0.388787 0.375839 1.130752 -0.347716
0 -1.323296 -0.284115 -0.445205 1.538138 1.856051 1.941791 -1.07081 -1.346521 -0.388587 -0.66755 1.167253 -2.965323 -1.606673 -0.527576
0 0.317741 -0.403135 -1.70213 -0.721355 1.047296 1.998301 1.277409 -1.616475 0.049883 -0.456099 -0.983839 -2.44698 1.741962 0.635435
1 1.616788 -0.873864 1.051071 1.851312 1.472788 1.999622 -0.191676 -1.999893 -0.234226 -0.847743 -1.26664 0.488367 3.093272 0.431135
1 0.963485 -0.39757 -0.797185 1.964276 -0.661955 1.1319 1.527374 -0.098083 -0.324573 -0.674249 -0.339646 -3.477875 0.558774 0.083763
0 -0.679437 -1.144193 -0.045589 -0.724508 1.358784 1.856187 -0.521738 -1.644086 -1.062069 0.531976 -0.132268 -1.554009 -1.532746 -0.783714
0 0.67525 -0.556191 -0.142192 1.482868 1.948857 1.787321 -1.539224 -1.630716 0.606126 0.083782 -1.988558 -0.137465 -0.436686 -0.153851
0 -0.933757 -0.31992 1.196126 1.908034 1.98991 1.595297 -0.707729 -1.963498 1.218487 0.498429 0.108511 -0.413527 -1.000144 0.179814
0 0.195382 1.764568 -0.432021 -1.371066 1.95223 1.999369 -1.076749 -1.51727 -0.378361 0.240675 -0.213705 3.429951 2.084742 0.28444
0 1.095512 -1.166354 -0.765812 1.771302 1.988969 1.97099 0.825689 -0.69217 1.597944 -0.300313 -3.631334 0.282552 -1.182171 1.036751
0 0.647032 -0.694509 -0.092013 1.322969 1.761083 1.99751 -0.509008 -1.994925 0.400087 0.652178 1.757909 -0.738147 -0.741716 -2.540648
0 -0.143397 1.402374 -0.617142 -1.595515 -0.234569 1.917731 -1.928057 -1.99446 -1.365011 0.620852 -0.574242 1.398119 -1.474643 -0.697145
0 1.030705 -0.352833 1.359236 -0.215073 1.503994 -0.36526 -1.669525 -0.756338 0.418391 -1.570466 0.491043 0.197998 0.67761 -1.307356
0 -0.338264 -0.317775 0.117795 -1.210424 1.772894 1.642316 -1.995343 -1.145122 -1.267964 -0.072691 0.913621 1.452139 0.783267 -0.272231
0 0.963642 0.227671 0.587955 -1.324237 0.612614 1.930246 -0.189574 -1.548252 -0.496917 0.411751 -0.960923 1.323042 -0.179799 0.10312
0 0.886813 1.067254 -0.590101 1.989865 1.812554 1.999826 0.420974 -1.988472 1.4215 -1.148745 -1.424921 0.979256 0.776795 -1.289587
0 0.874796 0.466565 -1.436045 0.218808 1.967588 1.523749 -0.105956 -1.708046 1.652575 0.293275 1.311613 0.201188 0.503486 1.719882
0 -1.216517 0.595945 -0.58804 0.758708 1.056301 1.901278 -1.842516 -1.833938 0.711052 1.045223 -0.914602 -0.336512 -0.581916 1.02983
0 0.441727 -0.184534 0.105784 -1.906927 0.540323 0.39029 -1.969063 -1.617738 -1.480854 0.372509 1.130082 -1.328019 0.717996 0.544411
0 -1.649566 -0.148059 1.249309 1.995608 1.624969 1.766292 -1.974204 -1.427062 1.601331 -0.616188 1.452969 1.764071 0.843255 -0.382552
1 -0.187949 -0.330917 -4.078328 -1.999536 1.913217 1.659306 -1.99943 1.41334 0.207258 0.567696 0.15125 -0.000244 0.201612 -2.453165
0 -0.811663 -0.798803 -0.205179 -1.97425 1.215468 0.989608 -1.451454 -1.106458 -0.156149 -0.582525 0.818146 -1.674471 -0.871382 1.757899
0 0.697946 -0.720042 -0.00407 1.145094 -0.625811 -0.16921 -1.705171 -1.995557 1.464575 -0.205697 -0.092972 -1.468018 -0.068192 0.18855
0 0.587088 -0.500281 0.252637 -1.541505 1.491449 0.362202 -1.964346 -0.920181 0.292226 -0.970671 -2.046804 0.077372 -0.500221 -2.347696
0 0.811135 0.35208 -1.220153 -0.769849 0.870264 1.900379 -1.95748 -0.292767 1.051024 0.149416 2.521677 1.418182 -0.639092 0.219224
0 -1.640547 0.156869 -0.699808 0.4381 1.253965 1.72605 -1.51571 -1.962407 -1.061735 0.606828 -1.81123 -2.544582 0.892104 0.5513
0 1.335975 -0.581776 -0.175536 -0.01534 -0.168535 1.976747 -1.798513 -1.919824 -1.33033 -0.571523 0.921092 0.041518 0.854695 -0.188828
0 -0.368006 1.18453 1.341226 0.753208 0.285841 1.846373 -1.952213 -1.661737 -0.730748 0.075499 -1.209717 -1.946887 0.740473 1.158828
0 -0.319207 -0.910279 -0.595877 1.948174 -1.825209 1.807651 -1.96867 -1.944592 -0.266536 -0.918958 -1.266454 0.089375 1.47725 -0.237119
0 -0.123929 -1.088166 -0.012179 1.180395 0.919335 1.889448 -1.291992 -1.93557 -0.51716 -1.431968 1.431234 0.502882 -1.056241 1.297184
0 -1.59368 0.115808 -1.093024 1.32611 0.187831 1.420124 0.590465 -1.992608 -0.239206 -0.873412 1.319738 3.953177 -0.278828 -1.098795
0 0.887392 0.489787 -0.173033 -0.041246 1.881298 1.997274 1.809702 -1.99451 -0.973478 -1.56306 2.046151 1.47501 0.970733 -0.820411
0 0.034441 -0.865714 -1.329331 1.074424 1.999552 1.975115 -1.556182 -1.765654 0.885895 -0.467294 0.787126 0.405394 -1.992546 -0.515633
0 -0.343147 -1.783542 2.010415 -1.36353 1.396499 1.03351 -1.441703 -1.682956 0.483684 -0.589413 0.066793 1.429148 0.395936 1.429154
0 0.907268 -0.959122 0.610886 1.044798 1.837574 1.971017 -0.638502 -1.986159 1.732933 -0.224848 -0.210738 -0.146986 -0.768376 -1.796215
0 0.095407 -0.904866 0.370473 -1.429887 1.019981 0.526553 -0.740079 -1.494315 0.501452 0.689829 -1.265982 -2.706837 1.581009 0.908764
0 -0.613677 0.628555 0.387514 1.73411 0.942453 1.993082 -0.319004 -1.950859 0.017788 0.576742 -3.180026 1.098359 -0.414305 0.226125
0 0.264744 0.966022 -0.82266 0.033129 -1.705046 1.24944 -1.058932 -1.821883 0.369719 -0.555999 0.707789 1.694691 0.443805 -0.60618
0 -0.041242 0.437566 0.312102 -1.999956 1.785037 0.581653 -0.90779 -0.902744 0.379172 0.715232 -2.189588 -1.267258 1.044262 1.047378
0 0.196382 1.181191 1.288559 0.460426 -1.850949 1.339124 -0.083093 -0.519386 -0.912673 -1.57821 -0.783259 -1.733222 -1.921694 -0.089891
0 -1.953576 -0.3783 1.025831 1.674893 0.94383 1.556178 -0.891578 0.918697 -0.393644 -0.582248 0.738963 -0.205962 0.716689 0.026338
0 -0.765984 -0.279363 -2.153039 -1.907167 1.799848 1.806713 0.845437 -1.987428 -1.066217 0.88878 -3.251254 -2.09453 0.159624 1.50365
0 -0.032798 0.472215 -0.903118 -1.09569 1.970184 1.999092 -1.648433 -0.723849 1.649137 0.10377 2.82544 -0.165601 0.022717 0.733651
0 0.302034 1.88187 -0.957847 -1.259748 1.450135 1.855204 -0.69212 -1.948686 -1.054846 -1.869934 -0.172089 0.642219 -0.132157 -0.177737
0 0.850965 -1.007482 0.707742 1.301815 1.149224 1.728927 -0.954067 -0.561261 -0.463647 -0.313199 0.263459 0.71304 1.071795 -0.878017
0 -1.384846 1.715244 0.288341 -1.107774 1.468607 1.802457 -1.314918 -1.96733 0.635694 -0.16747 -4.154452 1.553552 1.285719 -0.384674
0 2.379012 -2.141939 -0.77872 0.357007 1.95609 1.586026 -0.963948 -0.645623 1.171472 0.049132 -1.22343 0.173696 0.700442 -1.874512
0 -0.028914 0.715323 0.156027 -0.887351 1.999724 1.473555 -1.537649 0.035056 1.160598 0.733945 -1.729346 -0.065733 -0.784929 0.286318
0 -0.248686 -2.7073 -1.018752 -1.622108 1.833 1.058668 -1.865421 -1.944442 -1.26184 0.018311 1.136809 -1.530042 1.112448 0.683663
1 0.098273 -1.377305 1.274043 1.681083 1.995204 1.730981 -1.622179 -1.655035 -1.34008 -1.624667 -0.218759 0.11706 0.311914 -0.213848
0 -0.215132 -1.367059 -0.442993 1.509798 0.461213 0.586311 -1.867746 -1.905435 0.655228 -0.807977 0.073663 0.862502 0.974263 1.2833
0 0.64061 -0.207166 -0.751889 1.959924 1.683004 1.985458 -1.510624 -1.946522 -0.355186 -0.402512 1.062132 0.148164 -1.393118 -1.951695
0 -2.777749 -0.554186 -0.635182 1.445631 0.584154 1.990802 -1.999903 -1.317346 -0.288731 -0.488825 -0.403564 -1.648568 0.436849 2.04723
0 0.515727 -1.309869 -1.762333 1.953308 1.803961 1.029049 0.13501 -1.923357 -1.397699 1.030741 1.292954 -0.449607 3.353192 0.160133
1 -0.724384 -0.100049 1.277129 -0.170974 1.743029 1.906283 -1.175809 -1.433131 -1.113701 -0.358749 -2.418273 -1.773845 -0.515564 -0.11228
0 0.612139 -0.122245 1.427603 1.409213 1.891168 0.635658 0.237178 -1.180809 -0.976962 -0.634938 -0.132318 2.158512 0.295053 -1.553806
0 -0.423959 -1.464444 1.440435 -1.917948 1.071541 1.896753 -1.859789 -1.487342 -0.131105 1.567456 -2.228124 -0.191114 -0.171658 -1.049238
0 1.373872 -0.30001 -0.296414 0.222596 -0.023058 1.719826 0.153278 -1.925336 1.600181 1.283858 2.144462 0.647206 0.279837 -0.259052
0 -0.726772 -2.032346 -1.486655 0.544751 0.411972 0.418153 -0.683671 -1.999386 -1.674656 -0.501094 -0.080558 0.59299 -1.041763 -2.087985
0 -0.320504 1.117101 -0.904074 0.283929 1.038025 1.908211 -0.450104 0.590675 1.631255 -0.045786 0.734364 0.232666 -0.395044 -1.646598
0 1.544527 -0.690626 0.587309 -1.871335 1.623685 1.999831 -1.006778 -1.233838 -1.566767 -0.418384 -0.073265 4.213151 0.046711 -0.326329
0 -1.477592 0.331973 -0.780197 -1.09845 1.128628 1.999019 0.338104 -1.062342 0.28331 0.684301 1.125922 -1.553842 0.833007 -0.198788
0 -0.61906 0.360803 -0.035576 1.861261 1.979717 1.840804 -1.968345 -0.301759 -0.199958 0.382756 1.103618 -3.832251 0.994884 -0.874557
0 1.403588 0.542148 1.565135 1.399598 1.416522 0.991875 -1.035651 -1.991229 1.120352 -0.012543 0.927716 0.058674 0.464193 0.238933
0 0.888193 0.136272 0.001993 1.904041 0.215327 0.955752 -1.988034 -1.701734 0.673058 0.257795 2.047123 2.606174 0.435091 -1.465009
0 -1.30306 0.492972 2.056017 -1.974609 1.252385 1.839651 -1.784175 -1.435663 1.176022 1.593686 -3.91451 -2.45977 0.561945 -0.723466
0 0.561292 1.277128 0.365474 -1.643726 1.99717 0.204967 -1.694725 0.587723 1.354327 0.15108 -1.053328 3.242494 -1.003841 0.62378
1 0.046722 -0.13493 -0.81261 -1.872662 1.396733 1.372453 -1.320996 -1.759737 0.671791 1.047838 0.454768 1.853352 1.028762 0.429535
0 0.657833 0.794244 -0.152804 1.995657 1.884153 1.778002 -1.707071 -1.940819 -1.729755 -0.638039 -0.603388 -2.36306 1.99559 -0.988659
0 0.318609 -1.19418 1.027512 0.158843 1.987381 0.667099 -1.831793 1.011299 0.584096 -0.397032 0.370831 -1.303895 0.844726 -2.149726
1 -0.476462 -0.437002 0.748197 -1.999137 1.965917 1.999861 0.855393 -1.663434 -0.808527 -0.734427 -2.332551 1.066074 1.087242 0.123527
0 -1.119129 1.071608 -0.861238 0.922575 1.627166 1.666564 -1.374324 -1.854079 0.54135 -0.395405 0.147748 -0.741274 1.138816 -0.837898
0 -1.336281 -1.980487 0.946297 -1.658458 1.999924 1.999668 -1.822326 -0.981402 0.166065 -0.294841 0.096287 0.157761 -0.71094 -1.439358
0 -0.667805 -2.070056 -0.166836 1.338575 1.407445 1.206441 -1.16886 -1.793883 -0.155607 -0.945105 1.169714 0.05472 -1.05518 0.239132
0 0.404286 0.744959 1.728454 -1.309933 1.355282 1.020904 -1.1338 -0.905168 -1.237144 -0.39082 -0.857138 1.127927 0.121015 -1.516365
0 -2.045369 -0.313048 -1.845472 1.694957 1.957119 1.375251 1.474482 -1.226977 -0.182106 -0.853246 -1.367774 -0.023142 0.13784 -0.763945
0 1.136004 0.150277 1.22159 1.74663 1.835085 0.948115 -0.531611 -1.876045 -1.36644 -0.702597 0.162034 1.874236 2.483522 1.569151
0 1.688932 0.620039 0.191477 1.972321 0.660762 -0.997257 -1.999524 -1.928983 0.520181 1.278346 0.781765 -0.562959 -0.29098 0.29546
0 -0.229723 0.686391 0.184291 -1.553735 -1.526422 1.88838 -0.105779 -1.723695 -1.178595 0.058442 -0.642064 -1.155541 -0.625741 -0.884621
0 0.126547 0.63627 0.097822 -1.888416 1.870455 1.4388 -1.932872 -0.922204 -0.73773 -1.110565 2.16742 -0.478754 1.102011 -1.104033
0 0.624394 2.259493 1.501667 -1.997459 1.297105 1.789143 1.925107 0.71724 -0.365774 -0.839018 0.27872 -3.682421 -0.44776 0.19628
0 0.845421 0.417532 0.353252 -1.999999 0.367814 1.429081 -1.538935 -1.123268 -1.007562 -0.027467 3.968181 -0.883063 0.655636 0.591806
0 1.723361 0.54829 1.382598 -0.752416 -1.096451 1.993787 -1.685639 -1.721864 -0.225575 -1.100602 -2.373314 -0.102984 0.283203 1.35419
0 0.275613 0.357145 -0.371302 1.129453 1.45307 1.888427 1.42712 -1.277847 -1.226029 1.691328 1.238046 0.054503 -0.485899 1.665744
0 0.585141 0.78398 0.953506 -0.560763 1.998993 1.99912 1.097432 -1.302645 -1.041671 0.105261 -1.424986 -0.527468 -0.978898 1.067861
0 0.251636 0.3599 -0.372225 0.063371 1.970802 1.522053 -0.65229 -1.995586 -1.208655 0.86715 0.862209 2.625472 -1.464877 -0.08436
0 0.368423 -0.468909 -0.883709 0.466071 -0.357624 1.81176 -1.553426 -1.603049 -0.768868 -0.14138 0.515525 -0.473605 -0.73431 1.503761
0 0.481169 0.523971 -0.647193 -1.942 0.747719 0.817457 -0.858981 -1.861675 1.59416 0.33482 0.959364 0.835548 -0.221588 -0.481332
0 1.674277 0.163608 -0.702925 0.307434 0.230573 0.499033 -1.711432 0.923114 1.360979 -0.085543 -0.212442 1.288047 0.115599 -0.882908
0 0.327437 1.30176 0.637719 -1.03117 0.08911 -1.318472 -1.385248 -1.913381 -0.289052 1.77163 1.239412 -3.165957 0.008433 -0.798377
0 0.135953 0.966229 -0.718848 0.614813 -0.017345 0.418302 -0.736191 -1.986591 -0.251331 0.199193 0.130433 -0.309207 1.063234 -1.369306
0 0.31203 -0.708579 -0.471746 1.407693 -0.014157 0.68473 -1.901594 -1.537133 -0.806755 0.284483 -3.404513 -1.073644 -1.01079 -0.450116
0 0.948332 1.087442 -0.494796 -1.356418 1.421617 1.997597 -0.901167 -1.905257 -0.340634 -1.287494 1.993116 0.46373 -0.319635 -0.092826
0 -0.554324 0.10204 1.619969 -0.843919 0.364732 1.925023 -0.407829 -1.77623 -1.218944 0.44421 -1.913595 0.406412 -0.102102 0.239238
0 1.322101 1.319112 -0.311052 -1.916286 0.452614 1.213823 0.837723 0.694484 1.511776 -0.651348 -0.363567 0.233227 0.240832 -0.606011
0 -0.267081 -0.227076 0.617199 1.156452 0.686925 1.039031 -1.236399 -0.998734 -1.349404 -1.841429 2.522038 2.115046 0.435062 -0.437268
0 0.023755 -1.141346 0.358762 1.763179 1.878635 0.651055 -1.381423 0.237181 -1.803954 -0.691618 -1.892708 -0.332005 -2.1026 -1.010934
0 0.474379 -1.178118 0.913665 1.37337 0.979257 1.532446 -1.716443 -1.978529 -0.348506 -0.376641 -0.566134 -0.147963 -1.182191 1.137104
0 0.432221 -1.033718 0.037371 -1.950231 1.911592 1.928025 -1.859774 -1.849804 0.441201 -0.075486 2.294392 -2.297461 0.163818 -1.019248
0 1.228215 0.840185 -0.833729 -1.716627 1.825631 1.941181 -1.861841 -1.841323 1.216217 1.362876 0.440645 -0.722911 0.674787 -0.887743
0 -0.951663 0.921145 -0.306278 -0.613625 -0.767594 1.908279 -1.203184 -1.933084 -1.344297 -0.127816 0.553059 -1.806959 -1.857144 1.243556
0 1.078139 0.908813 -0.487305 0.921833 0.751423 1.045089 -1.922383 -1.994744 -0.02846 -1.499726 1.282083 0.169515 0.293506 -1.817055
0 1.050624 -0.519424 -0.663103 -0.913537 1.913145 1.341746 -1.159475 -0.280939 -0.950201 -0.480403 -0.736226 -0.015806 -0.548847 0.907721
0 -0.826627 -1.832224 0.044318 1.970698 1.962664 1.369691 0.655692 -1.58181 1.255625 0.585955 0.053408 -0.69688 0.739755 -0.122945
0 1.454027 -1.567161 -0.172528 0.617076 1.964733 0.430425 -0.149331 -1.991703 -1.08079 -1.08898 -2.440004 -2.060217 -0.916209 -0.379932
0 1.529852 1.235006 0.766805 -1.764818 0.991463 1.906735 0.168339 -1.888345 0.582417 0.21907 -0.389227 0.617403 0.417263 -0.546265
0 0.639395 0.536192 0.367987 1.626928 1.533785 0.423631 -1.010077 -1.920095 -1.022742 -0.708892 -2.142708 1.899777 1.05803 0.346551
0 -0.451169 1.337993 -0.384959 1.485977 1.596488 0.007125 0.036007 -1.795468 0.283258 0.780252 -0.923642 2.868997 0.082391 -0.818575
0 0.777563 -1.361896 0.62938 -0.827471 -0.229467 1.745897 0.303132 -1.898702 1.572819 0.244041 -2.837334 0.12736 -0.741342 1.005589
0 -1.467257 0.32011 -0.694794 1.372927 0.359167 1.843694 -1.088862 -0.474682 0.417371 0.982296 0.121876 0.39114 0.695514 -0.713904
0 -0.714544 -1.718775 0.517098 -1.405853 1.983975 1.329185 -0.194543 -1.972833 -0.64896 1.090125 -1.766233 0.971955 -1.689 0.7333
0 -0.059349 0.922455 -0.672071 1.942047 -0.535999 1.996817 -1.5149 -0.579698 0.391509 0.865808 2.949935 -1.601916 -1.076322 -1.189119
0 1.806256 -1.341557 1.918137 -1.313382 1.824583 -1.466158 0.580687 -1.777471 0.343498 -0.467093 0.451098 -0.027634 1.598126 3.021604
0 0.960457 -0.467088 1.159332 -1.391288 1.868611 -0.089223 -1.892233 -1.972121 -1.230577 1.03242 0.669156 -0.661164 0.907678 -1.492946
0 0.108158 -0.161819 -0.857571 -1.675067 1.400601 1.772023 -1.993318 -1.945054 -0.823145 -1.265513 0.511392 -0.509885 -1.014888 0.551985
0 0.6724 -0.943468 0.264559 -1.733795 0.344083 1.812776 -1.514786 0.272195 -0.065138 -0.283738 -0.062891 -0.12391 -0.757256 -1.357322
0 -1.905627 1.101077 1.032801 1.670755 0.361746 0.467966 -1.927539 -1.999953 -0.030063 -0.74285 -0.662442 -0.563718 -0.667857 0.687227
0 1.355419 0.366835 0.436304 0.790676 1.739557 0.040587 0.0507 -1.824215 1.549741 8.5e-05 0.691298 0.249791 1.479871 -0.209588
0 -1.063836 -0.671192 -0.446845 -1.327093 -1.140045 -0.671321 1.842299 -0.617289 -0.870687 0.34342 2.467206 0.57731 -0.644867 -0.029549
0 -2.531421 0.809893 2.951349 1.857021 0.949275 1.717999 0.147298 -1.484335 0.37957 0.200366 2.255589 2.067678 -0.449302 0.506172
0 0.078558 0.796549 0.760376 -1.994994 -0.187155 1.957144 -1.764132 -0.232637 1.015428 -1.230198 1.828121 1.04602 -0.829669 0.265048
0 -1.758843 0.215476 -0.606858 -1.994527 0.835325 1.710912 -1.998693 -0.271671 1.575855 1.039533 1.126905 -1.12292 1.25388 -2.627042
0 0.28382 -0.354263 -0.114519 -1.866983 1.804749 1.884417 -1.931367 -1.480509 1.749244 0.543359 -0.850977 -2.530615 0.209782 -0.1019
0 -0.171652 0.199601 1.183636 1.116515 1.759007 1.068648 -1.340858 -1.990619 1.125796 -0.431678 -0.768017 0.445725 -0.531751 0.360464
0 -0.288166 -0.106553 0.258305 -1.494609 1.224531 0.758643 -1.683088 -1.735824 0.347167 -0.766888 -1.809071 0.720834 1.442013 -1.702469
0 0.604862 -0.49595 0.447514 -7.7e-05 1.975196 1.455616 -1.881153 -1.715613 -0.008419 0.409765 -0.22519 -1.986733 0.441975 0.72632
0 1.052644 -0.126119 -1.865259 -0.589056 -0.133746 1.782567 0.395933 -1.195937 -1.461932 0.538007 0.065155 -1.303555 0.581334 -0.004627
0 0.651575 0.479456 -1.100889 -1.893986 0.81517 1.906446 0.278592 -1.892378 1.437929 -0.916481 2.218709 -0.652513 0.294132 -1.688769
1 0.451555 -0.394575 -0.965761 -1.996472 0.204994 1.962822 -1.934703 -1.967006 1.195281 0.915908 -0.543418 1.961237 0.396463 0.494347
0 -0.299052 0.106219 -0.022885 -0.066199 0.897743 1.606964 -1.9822 -1.91589 0.221801 1.473783 -0.776772 1.173554 1.086305 0.596993
1 1.193422 -0.365987 1.029531 1.959177 -0.185673 1.805727 0.252765 0.48921 0.539073 0.36328 3.66673 0.246908 0.188047 -0.176231
